koi_period,koi_duration,koi_depth,koi_prad,koi_snr,koi_disposition,mission
24.64671,14.788026,1000.0,1.18,10.0,CONFIRMED,Transit
24.646729,14.7880374,1000.0,1.582,10.0,CONFIRMED,Transit
24.646582,14.7879492,1000.0,1.69,10.0,CONFIRMED,Transit
24.64638,14.787828000000001,1000.0,1.77,10.0,CONFIRMED,Transit
24.646582,14.7879492,1000.0,1.72,10.0,CONFIRMED,Transit
24.6454,14.78724,1000.0,1.72,10.0,CONFIRMED,Transit
24.64638,14.787828000000001,1000.0,1.69,10.0,CONFIRMED,Transit
24.64745,14.78847,1000.0,1.56,10.0,CONFIRMED,Transit
24.645013,14.787007800000001,1000.0,1.9,10.0,CONFIRMED,Transit
24.6491,14.789460000000002,1000.0,1.644,10.0,CONFIRMED,Transit
24.64354,14.786124000000001,1000.0,1.85,10.0,CONFIRMED,Transit
44.55603,26.733618,1000.0,1.458,10.0,CONFIRMED,Transit
44.56115,26.736689999999996,1000.0,1.7,10.0,CONFIRMED,Transit
44.55765,26.734590000000004,1000.0,1.61,10.0,CONFIRMED,Transit
44.5574,26.734440000000003,1000.0,1.11,10.0,CONFIRMED,Transit
44.556456,26.733873599999995,1000.0,1.62,10.0,CONFIRMED,Transit
44.5631,26.73786,1000.0,1.52,10.0,CONFIRMED,Transit
44.556456,26.733873599999995,1000.0,1.52,10.0,CONFIRMED,Transit
44.55983,26.735898,1000.0,1.51,10.0,CONFIRMED,Transit
44.5609,26.736539999999998,1000.0,0.96,10.0,CONFIRMED,Transit
44.5705,26.742300000000004,1000.0,1.53,10.0,CONFIRMED,Transit
44.55764,26.734584,1000.0,1.65,10.0,CONFIRMED,Transit
4.098506,2.4591036000000006,1000.0,12.3,10.0,CONFIRMED,Transit
4.09847409321,2.4590844559260003,1000.0,14.83669218,10.0,CONFIRMED,Transit
4.098492,2.4590952,1000.0,12.65164357,10.0,CONFIRMED,Transit
4.09849,2.4590940000000003,1000.0,11.982421,10.0,CONFIRMED,Transit
4.098507,2.4591042,1000.0,13.405964,10.0,CONFIRMED,Transit
4.0984897,2.45909382,1000.0,13.14,10.0,CONFIRMED,Transit
4.098503,2.4591018,1000.0,11.646151,10.0,CONFIRMED,Transit
3.38628,2.0317680000000005,1000.0,9.916,10.0,CONFIRMED,Transit
1.2578542,0.75471252,1000.0,34.0,10.0,CONFIRMED,Transit
1.25785,0.75471,1000.0,11.88154,10.0,CONFIRMED,Transit
1.25784906,0.754709436,1000.0,46.0,10.0,CONFIRMED,Transit
1.2578493,0.7547095799999999,1000.0,7.0,10.0,CONFIRMED,Transit
1.25781300511,0.754687803066,1000.0,12.57069193,10.0,CONFIRMED,Transit
3.1443189,1.8865913400000003,1000.0,0.95,10.0,CONFIRMED,Transit
1.133,0.6798000000000001,1000.0,1.33,10.0,CONFIRMED,Transit
5.26,3.156,1000.0,1.83,10.0,CONFIRMED,Transit
6.22,3.732,1000.0,2.93,10.0,CONFIRMED,Transit
7.01,4.206,1000.0,1.66,10.0,CONFIRMED,Transit
26.68,16.008000000000003,1000.0,2.79,10.0,CONFIRMED,Transit
8.9919156,5.3951493600000004,1000.0,4.79,10.0,CONFIRMED,Transit
8.991942,5.3951652,1000.0,5.17103245,10.0,CONFIRMED,Transit
8.99218,5.395308,1000.0,5.38,10.0,CONFIRMED,Transit
8.99213,5.395278,1000.0,5.62,10.0,CONFIRMED,Transit
8.991828,5.3950968,1000.0,4.96,10.0,CONFIRMED,Transit
8.992,5.395200000000001,1000.0,5.299,10.0,CONFIRMED,Transit
17.97586029496,10.785516176976001,1000.0,4.78034841,10.0,CONFIRMED,Transit
8.992018,5.3952108,1000.0,4.92,10.0,CONFIRMED,Transit
8.99213,5.395278,1000.0,5.13,10.0,CONFIRMED,Transit
8.99196,5.395176000000001,1000.0,5.038,10.0,CONFIRMED,Transit
20.65614,12.393684,1000.0,3.48,10.0,CONFIRMED,Transit
20.66186,12.397116,1000.0,2.74,10.0,CONFIRMED,Transit
20.66093,12.396557999999999,1000.0,3.01,10.0,CONFIRMED,Transit
20.6602,12.39612,1000.0,3.32,10.0,CONFIRMED,Transit
20.660987,12.3965922,1000.0,2.88,10.0,CONFIRMED,Transit
20.6602,12.39612,1000.0,3.01,10.0,CONFIRMED,Transit
20.66093,12.396557999999999,1000.0,3.134,10.0,CONFIRMED,Transit
20.66178,12.397068,1000.0,2.73,10.0,CONFIRMED,Transit
20.661623,12.396973799999998,1000.0,3.11517954,10.0,CONFIRMED,Transit
31.71701,19.030206,1000.0,3.484,10.0,CONFIRMED,Transit
31.715868,19.0295208,1000.0,3.13,10.0,CONFIRMED,Transit
31.7154,19.02924,1000.0,3.77,10.0,CONFIRMED,Transit
31.7236,19.03416,1000.0,3.14,10.0,CONFIRMED,Transit
31.7142,19.02852,1000.0,3.27,10.0,CONFIRMED,Transit
31.71922,19.031532000000002,1000.0,3.75,10.0,CONFIRMED,Transit
31.7169,19.03014,1000.0,3.33,10.0,CONFIRMED,Transit
31.7154,19.02924,1000.0,3.43,10.0,CONFIRMED,Transit
31.715061,19.0290366,1000.0,3.41411198,10.0,CONFIRMED,Transit
4.34882,2.609292,1000.0,1.01,10.0,CONFIRMED,Transit
4.3491,2.6094600000000003,1000.0,2.2,10.0,CONFIRMED,Transit
4.34934,2.609604,1000.0,1.212,10.0,CONFIRMED,Transit
1.995,1.197,1000.0,2.62,10.0,CONFIRMED,Transit
2.298,1.3788,1000.0,1.95,10.0,CONFIRMED,Transit
2.29799150846,1.378794905076,1000.0,2.32710652,10.0,CONFIRMED,Transit
2.2979749,1.37878494,1000.0,2.05124347,10.0,CONFIRMED,Transit
8.205,4.923,1000.0,1.92,10.0,CONFIRMED,Transit
24.93,14.958000000000002,1000.0,2.1,10.0,CONFIRMED,Transit
3.262,1.9572000000000003,1000.0,2.43,10.0,CONFIRMED,Transit
6.93,4.158,1000.0,2.2,10.0,CONFIRMED,Transit
1.256,0.7536,1000.0,2.28,10.0,CONFIRMED,Transit
12.4551225,7.4730735,1000.0,8.675766,10.0,CONFIRMED,Transit
12.45636917022,7.473821502132001,1000.0,8.7723254,10.0,CONFIRMED,Transit
5.4252061,3.2551236599999998,1000.0,0.868,10.0,CONFIRMED,Transit
5.42513,3.255078,1000.0,5.76,10.0,CONFIRMED,Transit
5.424865,3.254919,1000.0,5.04,10.0,CONFIRMED,Transit
5.42526,3.2551559999999995,1000.0,3.17,10.0,CONFIRMED,Transit
13.773826,8.2642956,1000.0,3.29495202,10.0,CONFIRMED,Transit
13.773,8.2638,1000.0,2.17,10.0,CONFIRMED,Transit
13.772626,8.263575600000001,1000.0,2.2,10.0,CONFIRMED,Transit
13.7748361,8.26490166,1000.0,2.67656,10.0,CONFIRMED,Transit
13.774798,8.264878800000002,1000.0,2.77,10.0,CONFIRMED,Transit
9.398977,5.639386200000001,1000.0,1.79,10.0,CONFIRMED,Transit
22.99592,13.797552,1000.0,2.5,10.0,CONFIRMED,Transit
22.996591,13.7979546,1000.0,2.72,10.0,CONFIRMED,Transit
17.70632,10.623792000000002,1000.0,2.2,10.0,CONFIRMED,Transit
17.7037,10.622220000000002,1000.0,1.76,10.0,CONFIRMED,Transit
14.759287,8.855572200000001,1000.0,6.18,10.0,CONFIRMED,Transit
14.759595,8.855757,1000.0,5.3,10.0,CONFIRMED,Transit
14.75650149447,8.853900896682,1000.0,5.7395617,10.0,CONFIRMED,Transit
5.11383503556,3.0683010213360005,1000.0,5.67086336,10.0,CONFIRMED,Transit
5.113981,3.0683885999999996,1000.0,5.65,10.0,CONFIRMED,Transit
5.113823,3.0682938,1000.0,5.0,10.0,CONFIRMED,Transit
12.282343,7.3694058,1000.0,2.52633631,10.0,CONFIRMED,Transit
12.2812,7.368720000000001,1000.0,2.47,10.0,CONFIRMED,Transit
12.283211,7.3699266,1000.0,2.21,10.0,CONFIRMED,Transit
21.191788,12.715072799999998,1000.0,1.3172461,10.0,CONFIRMED,Transit
21.194733,12.7168398,1000.0,1.22,10.0,CONFIRMED,Transit
21.1976,12.718560000000002,1000.0,1.33,10.0,CONFIRMED,Transit
16.273563,9.7641378,1000.0,2.62,10.0,CONFIRMED,Transit
16.2713,9.762780000000001,1000.0,2.77,10.0,CONFIRMED,Transit
16.27284,9.763704,1000.0,2.10886389,10.0,CONFIRMED,Transit
3.850614,2.3103684,1000.0,1.03,10.0,CONFIRMED,Transit
3.85064,2.310384,1000.0,1.073,10.0,CONFIRMED,Transit
19.508,11.7048,1000.0,2.11,10.0,CONFIRMED,Transit
19.507428,11.7044568,1000.0,1.92,10.0,CONFIRMED,Transit
2.995646,1.7973876,1000.0,13.96620332,10.0,CONFIRMED,Transit
2.995629,1.7973774000000002,1000.0,15.434793,10.0,CONFIRMED,Transit
2.995633,1.7973798000000003,1000.0,13.1,10.0,CONFIRMED,Transit
2.9956366,1.79738196,1000.0,13.1937,10.0,CONFIRMED,Transit
2.995607,1.7973642,1000.0,15.13215,10.0,CONFIRMED,Transit
2.995633,1.7973798000000003,1000.0,13.96,10.0,CONFIRMED,Transit
2.9956348,1.79738088,1000.0,13.75,10.0,CONFIRMED,Transit
2.9956372,1.79738232,1000.0,13.7,10.0,CONFIRMED,Transit
2.995653,1.7973917999999998,1000.0,13.8,10.0,CONFIRMED,Transit
2.99561,1.7973660000000002,1000.0,11.99363,10.0,CONFIRMED,Transit
2.995654,1.7973924000000001,1000.0,16.14096,10.0,CONFIRMED,Transit
29.7361,17.84166,1000.0,3.52,10.0,CONFIRMED,Transit
29.740451,17.8442706,1000.0,3.36,10.0,CONFIRMED,Transit
36.556251,21.933750600000003,1000.0,2.96787013,10.0,CONFIRMED,Transit
36.5563,21.933780000000002,1000.0,3.18,10.0,CONFIRMED,Transit
36.552551,21.931530600000002,1000.0,3.21,10.0,CONFIRMED,Transit
11.561514,6.936908400000001,1000.0,2.4,10.0,CONFIRMED,Transit
11.561052,6.936631200000001,1000.0,2.03,10.0,CONFIRMED,Transit
2.787174,1.6723044,1000.0,1.65,10.0,CONFIRMED,Transit
2.78711,1.6722660000000003,1000.0,2.0,10.0,CONFIRMED,Transit
7.67689,4.606134000000001,1000.0,2.44,10.0,CONFIRMED,Transit
7.676984,4.6061904,1000.0,2.3,10.0,CONFIRMED,Transit
7.676972,4.6061832,1000.0,2.02,10.0,CONFIRMED,Transit
3.3557219,2.01343314,1000.0,1.9149,10.0,CONFIRMED,Transit
3.355854,2.0135124,1000.0,1.6,10.0,CONFIRMED,Transit
3.35585,2.01351,1000.0,1.59,10.0,CONFIRMED,Transit
10.367437,6.220462200000001,1000.0,2.11,10.0,CONFIRMED,Transit
10.36627,6.219761999999999,1000.0,1.82,10.0,CONFIRMED,Transit
26.201446,15.720867600000002,1000.0,2.26,10.0,CONFIRMED,Transit
26.1956,15.71736,1000.0,2.08,10.0,CONFIRMED,Transit
26.197022,15.718213200000001,1000.0,2.36213049,10.0,CONFIRMED,Transit
26.19445485478,15.716672912867999,1000.0,2.99459349,10.0,CONFIRMED,Transit
7.18662,4.311972,1000.0,2.58,10.0,CONFIRMED,Transit
7.187257,4.3123542,1000.0,2.41,10.0,CONFIRMED,Transit
4.688418,2.8130508000000005,1000.0,3.26,10.0,CONFIRMED,Transit
4.688625,2.813175,1000.0,3.8,10.0,CONFIRMED,Transit
4.6886342,2.8131805200000004,1000.0,3.36071,10.0,CONFIRMED,Transit
12.550171,7.530102600000001,1000.0,2.67,10.0,CONFIRMED,Transit
12.550896,7.530537600000001,1000.0,2.6,10.0,CONFIRMED,Transit
9.032178,5.4193068,1000.0,1.38,10.0,CONFIRMED,Transit
9.0333,5.419980000000001,1000.0,2.75,10.0,CONFIRMED,Transit
2.399964,1.4399784000000002,1000.0,1.32,10.0,CONFIRMED,Transit
2.39991,1.4399460000000002,1000.0,1.08,10.0,CONFIRMED,Transit
2.3996463,1.43978778,1000.0,1.52,10.0,CONFIRMED,Transit
2.39984,1.4399040000000003,1000.0,1.4,10.0,CONFIRMED,Transit
2.39901,1.4394060000000002,1000.0,1.27,10.0,CONFIRMED,Transit
5.60906,3.365436,1000.0,1.69,10.0,CONFIRMED,Transit
5.60871,3.365226,1000.0,1.9,10.0,CONFIRMED,Transit
5.6084,3.36504,1000.0,2.2,10.0,CONFIRMED,Transit
5.60912,3.3654719999999996,1000.0,2.09,10.0,CONFIRMED,Transit
5.608352,3.3650111999999996,1000.0,1.93,10.0,CONFIRMED,Transit
5.6089465,3.3653679000000003,1000.0,2.17,10.0,CONFIRMED,Transit
4.163873,2.4983238,1000.0,1.54,10.0,CONFIRMED,Transit
19.9901,11.994060000000001,1000.0,2.81,10.0,CONFIRMED,Transit
19.991944,11.9951664,1000.0,2.74,10.0,CONFIRMED,Transit
7.806164,4.6836984,1000.0,2.54,10.0,CONFIRMED,Transit
7.80692,4.684152,1000.0,3.03,10.0,CONFIRMED,Transit
3.665912,2.1995472,1000.0,1.37,10.0,CONFIRMED,Transit
8.236486,4.9418916,1000.0,2.0,10.0,CONFIRMED,Transit
8.234885,4.940931000000001,1000.0,1.92,10.0,CONFIRMED,Transit
14.871387,8.9228322,1000.0,2.23,10.0,CONFIRMED,Transit
14.869943,8.9219658,1000.0,4.4,10.0,CONFIRMED,Transit
3.793306,2.2759836,1000.0,1.56,10.0,CONFIRMED,Transit
5.7385647,3.4431388200000006,1000.0,2.25,10.0,CONFIRMED,Transit
21.0267366,12.61604196,1000.0,2.29,10.0,CONFIRMED,Transit
16.3488637,9.80931822,1000.0,3.72,10.0,CONFIRMED,Transit
11.2510285,6.7506170999999995,1000.0,2.68,10.0,CONFIRMED,Transit
1.422647,0.8535881999999999,1000.0,1.45,10.0,CONFIRMED,Transit
1.422586,0.8535515999999999,1000.0,1.291,10.0,CONFIRMED,Transit
1.422602,0.8535612,1000.0,1.407,10.0,CONFIRMED,Transit
1.422619,0.8535714000000001,1000.0,1.46748911,10.0,CONFIRMED,Transit
1.4226108,0.85356648,1000.0,1.55,10.0,CONFIRMED,Transit
1.42266,0.853596,1000.0,1.32,10.0,CONFIRMED,Transit
1.422614,0.8535684000000001,1000.0,1.43,10.0,CONFIRMED,Transit
5.340883,3.2045297999999995,1000.0,3.58036658,10.0,CONFIRMED,Transit
5.3410507,3.2046304200000004,1000.0,3.12,10.0,CONFIRMED,Transit
5.340888,3.2045328,1000.0,3.2,10.0,CONFIRMED,Transit
5.340786,3.2044715999999998,1000.0,2.41,10.0,CONFIRMED,Transit
5.34072,3.2044319999999997,1000.0,2.65,10.0,CONFIRMED,Transit
5.34059,3.2043539999999995,1000.0,2.8,10.0,CONFIRMED,Transit
5.3408934,3.20453604,1000.0,2.82,10.0,CONFIRMED,Transit
23.448172,14.068903200000001,1000.0,2.906,10.0,CONFIRMED,Transit
23.44701,14.068206,1000.0,3.24,10.0,CONFIRMED,Transit
23.446501,14.067900600000002,1000.0,2.71,10.0,CONFIRMED,Transit
23.446873,14.068123799999999,1000.0,2.89705396,10.0,CONFIRMED,Transit
15.93709,9.562254,1000.0,1.87,10.0,CONFIRMED,Transit
15.937378,9.5624268,1000.0,1.84,10.0,CONFIRMED,Transit
15.937039,9.5622234,1000.0,2.359,10.0,CONFIRMED,Transit
20.645099,12.3870594,1000.0,2.413,10.0,CONFIRMED,Transit
20.643928,12.386356799999998,1000.0,2.54,10.0,CONFIRMED,Transit
20.646,12.387599999999999,1000.0,2.38,10.0,CONFIRMED,Transit
5.02629,3.0157740000000004,1000.0,1.322,10.0,CONFIRMED,Transit
5.025831,3.0154986000000004,1000.0,1.72,10.0,CONFIRMED,Transit
5.025598,3.0153588,1000.0,1.332,10.0,CONFIRMED,Transit
9.660186,5.7961116,1000.0,1.361,10.0,CONFIRMED,Transit
9.65869,5.7952140000000005,1000.0,1.38,10.0,CONFIRMED,Transit
20.201085,12.120651,1000.0,1.948,10.0,CONFIRMED,Transit
20.2009,12.120540000000002,1000.0,1.89,10.0,CONFIRMED,Transit
5.761612,3.4569672000000002,1000.0,1.313,10.0,CONFIRMED,Transit
5.761359,3.4568154,1000.0,1.37311054,10.0,CONFIRMED,Transit
5.7619248,3.45715488,1000.0,1.37,10.0,CONFIRMED,Transit
5.76218,3.4573080000000003,1000.0,1.217,10.0,CONFIRMED,Transit
4.44117,2.664702,1000.0,1.61,10.0,CONFIRMED,Transit
4.44118,2.664708,1000.0,1.66,10.0,CONFIRMED,Transit
4.4436649,2.66619894,1000.0,1.5,10.0,CONFIRMED,Transit
4.443774,2.6662644,1000.0,1.52572113,10.0,CONFIRMED,Transit
4.4434,2.6660399999999997,1000.0,1.39,10.0,CONFIRMED,Transit
4.4436,2.66616,1000.0,1.57,10.0,CONFIRMED,Transit
6.42966,3.8577960000000004,1000.0,2.41,10.0,CONFIRMED,Transit
6.42904,3.857424,1000.0,2.75,10.0,CONFIRMED,Transit
6.42973,3.857838,1000.0,2.65,10.0,CONFIRMED,Transit
6.4295023,3.8577013800000004,1000.0,2.5,10.0,CONFIRMED,Transit
6.429582,3.8577492,1000.0,2.59811964,10.0,CONFIRMED,Transit
6.42959,3.8577540000000003,1000.0,2.64,10.0,CONFIRMED,Transit
14.09229,8.455374,1000.0,2.31,10.0,CONFIRMED,Transit
14.090907,8.4545442,1000.0,2.33,10.0,CONFIRMED,Transit
14.090996,8.454597600000001,1000.0,2.41175864,10.0,CONFIRMED,Transit
14.0919,8.45514,1000.0,2.59,10.0,CONFIRMED,Transit
14.09189,8.455134000000001,1000.0,2.73,10.0,CONFIRMED,Transit
14.09292,8.455752,1000.0,2.58,10.0,CONFIRMED,Transit
2.1408063,1.28448378,1000.0,2.59639,10.0,CONFIRMED,Transit
2.14084,1.284504,1000.0,3.207,10.0,CONFIRMED,Transit
3.11489307594,1.8689358455640002,1000.0,12.11200864,10.0,CONFIRMED,Transit
3.1149085,1.8689451,1000.0,12.03,10.0,CONFIRMED,Transit
3.114878,1.8689268,1000.0,12.5,10.0,CONFIRMED,Transit
3.114905,1.868943,1000.0,13.024,10.0,CONFIRMED,Transit
9.84413,5.906478,1000.0,3.23,10.0,CONFIRMED,Transit
9.844017,5.9064102,1000.0,3.0,10.0,CONFIRMED,Transit
9.844077,5.9064462,1000.0,2.945,10.0,CONFIRMED,Transit
11.0213,6.612780000000001,1000.0,2.25,10.0,CONFIRMED,Transit
11.02066,6.612396,1000.0,2.061,10.0,CONFIRMED,Transit
4.521953,2.7131718,1000.0,1.593,10.0,CONFIRMED,Transit
16.43445,9.860669999999999,1000.0,2.213,10.0,CONFIRMED,Transit
14.4584,8.67504,1000.0,2.84,10.0,CONFIRMED,Transit
14.460563,8.6763378,1000.0,1.75532562,10.0,CONFIRMED,Transit
14.453895,8.672337,1000.0,2.243,10.0,CONFIRMED,Transit
5.776475,3.465885,1000.0,1.736,10.0,CONFIRMED,Transit
12.832235,7.699341,1000.0,1.693,10.0,CONFIRMED,Transit
12.83306,7.699836,1000.0,1.82,10.0,CONFIRMED,Transit
2.060438,1.2362628,1000.0,2.88,10.0,CONFIRMED,Transit
2.060368,1.2362208000000001,1000.0,3.16,10.0,CONFIRMED,Transit
8.777247,5.2663481999999995,1000.0,2.181,10.0,CONFIRMED,Transit
8.7783,5.26698,1000.0,2.27,10.0,CONFIRMED,Transit
4.01593,2.409558,1000.0,1.54,10.0,CONFIRMED,Transit
4.01593,2.409558,1000.0,1.655,10.0,CONFIRMED,Transit
4.01593,2.409558,1000.0,1.90553,10.0,CONFIRMED,Transit
4.01628,2.409768,1000.0,1.64,10.0,CONFIRMED,Transit
4.01663,2.409978,1000.0,1.96,10.0,CONFIRMED,Transit
4.01668,2.4100080000000004,1000.0,1.55,10.0,CONFIRMED,Transit
4.01593,2.409558,1000.0,1.55,10.0,CONFIRMED,Transit
10.56103,6.336618,1000.0,2.29,10.0,CONFIRMED,Transit
10.56104,6.3366240000000005,1000.0,2.18,10.0,CONFIRMED,Transit
10.56103,6.336618,1000.0,2.49,10.0,CONFIRMED,Transit
10.56103,6.336618,1000.0,2.42,10.0,CONFIRMED,Transit
10.56098,6.336588000000001,1000.0,2.41,10.0,CONFIRMED,Transit
10.56131,6.336786000000001,1000.0,2.83,10.0,CONFIRMED,Transit
9.40172,5.641032,1000.0,1.96,10.0,CONFIRMED,Transit
9.401312,5.640787200000001,1000.0,2.729,10.0,CONFIRMED,Transit
7.9389334,4.76336004,1000.0,1.075,10.0,CONFIRMED,Transit
7.939256,4.763553600000001,1000.0,1.08322371,10.0,CONFIRMED,Transit
7.9388,4.76328,1000.0,0.94,10.0,CONFIRMED,Transit
16.035054,9.6210324,1000.0,2.05816745,10.0,CONFIRMED,Transit
16.038474,9.623084400000002,1000.0,2.0,10.0,CONFIRMED,Transit
16.034656,9.620793599999999,1000.0,2.0,10.0,CONFIRMED,Transit
16.0343,9.620580000000002,1000.0,2.05,10.0,CONFIRMED,Transit
26.8054,16.08324,1000.0,1.48,10.0,CONFIRMED,Transit
26.804998,16.082998800000002,1000.0,1.53157981,10.0,CONFIRMED,Transit
26.803023,16.0818138,1000.0,1.689,10.0,CONFIRMED,Transit
21.7,13.02,1000.0,2.38,10.0,CONFIRMED,Transit
21.697619,13.0185714,1000.0,2.77059123,10.0,CONFIRMED,Transit
21.700156,13.020093600000001,1000.0,2.072,10.0,CONFIRMED,Transit
1.866025,1.119615,1000.0,1.75,10.0,CONFIRMED,Transit
1.865979,1.1195874000000001,1000.0,1.85861238,10.0,CONFIRMED,Transit
1.865962,1.1195772,1000.0,1.564,10.0,CONFIRMED,Transit
2.231527,1.3389162,1000.0,1.076,10.0,CONFIRMED,Transit
4.19525,2.51715,1000.0,1.05,10.0,CONFIRMED,Transit
4.194766,2.5168596000000005,1000.0,1.191,10.0,CONFIRMED,Transit
6.679582,4.0077492,1000.0,1.392,10.0,CONFIRMED,Transit
6.6791,4.00746,1000.0,1.1,10.0,CONFIRMED,Transit
9.715043,5.8290258,1000.0,1.345,10.0,CONFIRMED,Transit
9.71601,5.829606000000001,1000.0,1.14,10.0,CONFIRMED,Transit
13.62757,8.176542000000001,1000.0,1.78,10.0,CONFIRMED,Transit
13.62749,8.176494,1000.0,2.222,10.0,CONFIRMED,Transit
2.38098,1.4285880000000002,1000.0,1.72,10.0,CONFIRMED,Transit
2.380867,1.4285202,1000.0,1.539,10.0,CONFIRMED,Transit
7.473223,4.4839338,1000.0,2.32,10.0,CONFIRMED,Transit
7.47331,4.483986,1000.0,2.74,10.0,CONFIRMED,Transit
28.735998,17.2415988,1000.0,4.0,10.0,CONFIRMED,Transit
28.735327,17.2411962,1000.0,7.322,10.0,CONFIRMED,Transit
28.7342,17.240520000000004,1000.0,8.22,10.0,CONFIRMED,Transit
6.339069,3.8034414000000005,1000.0,3.66,10.0,CONFIRMED,Transit
6.3392677,3.80356062,1000.0,3.91968,10.0,CONFIRMED,Transit
6.33932,3.803592,1000.0,3.9,10.0,CONFIRMED,Transit
8.58289,5.1497340000000005,1000.0,2.33,10.0,CONFIRMED,Transit
8.584043,5.1504258,1000.0,2.184,10.0,CONFIRMED,Transit
8.583566,5.1501396,1000.0,2.118,10.0,CONFIRMED,Transit
20.851337,12.5108022,1000.0,2.04,10.0,CONFIRMED,Transit
4.60543,2.7632580000000004,1000.0,6.27704,10.0,CONFIRMED,Transit
4.6049829,2.7629897400000005,1000.0,1.67,10.0,CONFIRMED,Transit
4.60497,2.762982,1000.0,5.71,10.0,CONFIRMED,Transit
4.60808540736,2.764851244416,1000.0,7.04461252,10.0,CONFIRMED,Transit
4.60547,2.7632820000000002,1000.0,6.4,10.0,CONFIRMED,Transit
4.60497,2.762982,1000.0,7.09,10.0,CONFIRMED,Transit
4.60543,2.7632580000000004,1000.0,8.2,10.0,CONFIRMED,Transit
3.312792,1.9876752,1000.0,4.662,10.0,CONFIRMED,Transit
3.3129214,1.9877528400000002,1000.0,4.28877,10.0,CONFIRMED,Transit
4.622654,2.7735924,1000.0,1.371,10.0,CONFIRMED,Transit
15.398723,9.239233800000001,1000.0,1.85,10.0,CONFIRMED,Transit
10.413181,6.247908600000001,1000.0,2.352,10.0,CONFIRMED,Transit
5.095717,3.0574301999999998,1000.0,1.692,10.0,CONFIRMED,Transit
5.0957983,3.0574789800000004,1000.0,1.92318,10.0,CONFIRMED,Transit
4.803352,2.8820112000000004,1000.0,2.597,10.0,CONFIRMED,Transit
8.491282,5.0947692,1000.0,3.395,10.0,CONFIRMED,Transit
0.673862,0.40431719999999993,1000.0,1.579,10.0,CONFIRMED,Transit
25.76051,15.456306000000001,1000.0,3.124,10.0,CONFIRMED,Transit
3.572326,2.1433956,1000.0,2.417,10.0,CONFIRMED,Transit
6.393025,3.835815,1000.0,2.274,10.0,CONFIRMED,Transit
18.787839,11.272703400000001,1000.0,5.098,10.0,CONFIRMED,Transit
0.759978,0.4559868,1000.0,6.049,10.0,FALSE POSITIVE,Transit
0.76001901813,0.456011410878,1000.0,7.29025894,10.0,FALSE POSITIVE,Transit
10.00361,6.002166000000001,1000.0,2.57,10.0,CONFIRMED,Transit
10.0051,6.00306,1000.0,2.29,10.0,CONFIRMED,Transit
10.00329,6.001974000000001,1000.0,2.37,10.0,CONFIRMED,Transit
10.0044,6.0026399999999995,1000.0,1.69,10.0,CONFIRMED,Transit
10.003417,6.002050200000001,1000.0,2.1,10.0,CONFIRMED,Transit
3.865053,2.3190318000000003,1000.0,1.163,10.0,CONFIRMED,Transit
6.293099,3.7758594,1000.0,2.262,10.0,CONFIRMED,Transit
17.27474,10.364844000000002,1000.0,2.678,10.0,CONFIRMED,Transit
33.589979,20.153987400000002,1000.0,5.333,10.0,CONFIRMED,Transit
33.5920255,20.155215300000002,1000.0,9.88421,10.0,CONFIRMED,Transit
13.115365,7.869219000000001,1000.0,2.53,10.0,CONFIRMED,Transit
3.4355113,2.0613067800000002,1000.0,4.18368,10.0,CONFIRMED,Transit
3.435471,2.0612826,1000.0,4.569,10.0,CONFIRMED,Transit
3.435453,2.0612718,1000.0,3.806,10.0,CONFIRMED,Transit
22.549406,13.529643600000002,1000.0,4.602,10.0,CONFIRMED,Transit
4.941907,2.9651442,1000.0,1.283,10.0,CONFIRMED,Transit
9.22453,5.534718,1000.0,1.36,10.0,CONFIRMED,Transit
20.978959,12.5873754,1000.0,1.677,10.0,CONFIRMED,Transit
1.908084,1.1448504,1000.0,2.482,10.0,CONFIRMED,Transit
3.2141,1.9284600000000003,1000.0,0.9898,10.0,CONFIRMED,Transit
5.9382,3.56292,1000.0,2.116,10.0,CONFIRMED,Transit
0.8094,0.48564000000000007,1000.0,0.7599,10.0,CONFIRMED,Transit
5.3301,3.19806,1000.0,1.2327,10.0,CONFIRMED,Transit
4.3696,2.62176,1000.0,1.219,10.0,CONFIRMED,Transit
6.669,4.0014,1000.0,1.9287,10.0,CONFIRMED,Transit
4.01798053813,2.410788322878,1000.0,1.1017624,10.0,CONFIRMED,Transit
4.0179694,2.41078164,1000.0,1.015,10.0,CONFIRMED,Transit
13.102,7.8612,1000.0,2.66,10.0,CONFIRMED,Transit
6.535,3.9210000000000003,1000.0,3.31,10.0,CONFIRMED,Transit
20.35954,12.215723999999998,1000.0,10.85,10.0,CONFIRMED,Transit
20.35919,12.215514000000002,1000.0,11.3,10.0,CONFIRMED,Transit
20.35507390682,12.213044344092001,1000.0,10.50799334,10.0,CONFIRMED,Transit
20.35847252,12.215083512,1000.0,10.55,10.0,CONFIRMED,Transit
20.358748,12.215248799999998,1000.0,10.0,10.0,CONFIRMED,Transit
6.68851,4.0131060000000005,1000.0,2.25,10.0,CONFIRMED,Transit
6.6874352,4.01246112,1000.0,2.79,10.0,CONFIRMED,Transit
6.68796,4.012776000000001,1000.0,2.15,10.0,CONFIRMED,Transit
3.471149,2.0826894,1000.0,4.51,10.0,CONFIRMED,Transit
3.471136,2.0826816,1000.0,5.16,10.0,CONFIRMED,Transit
