koi_period,koi_duration,koi_depth,koi_prad,koi_snr,koi_disposition
1.595630597,1.793,259.6,17.94,18.3,FALSE POSITIVE
14.8200596,3.902,184.9,0.96,21.9,CONFIRMED
20.49041,4.369,661.8,2.34,23.3,CONFIRMED
0.962827066,4.48,86.3,29.27,28.7,FALSE POSITIVE
8.679037,2.864,301.6,1.79,19.9,CONFIRMED
11.1296971,2.942,371.0,1.93,14.7,CONFIRMED
2.7296036,2.721,145.6,1.53,18.4,CONFIRMED
3.11604194,1.7763,345.2,1.59,18.8,CONFIRMED
46.82767725,1.9033,1537.7,2.13,32.4,CONFIRMED
12.7372371,3.358,100.8,0.87,12.9,CONFIRMED
40.0306267,4.815,214.5,2.01,19.5,CONFIRMED
0.679336747,1.2188,240.7,1.4,36.7,CONFIRMED
17.5509742,4.064,3859.0,5.97,9.7,FALSE POSITIVE
88.5122014,6.8214,2518.7,4.7,63.1,CONFIRMED
10.21507506,3.395,258.6,1.5,17.4,FALSE POSITIVE
8.3806973,3.028,650.8,1.91,4.6,FALSE POSITIVE
31.0572947,3.401,636.6,1.85,15.8,CONFIRMED
15.1622287,7.332,479.8,3.12,28.5,CONFIRMED
10.04378351,5.548,437.9,2.94,28.8,CONFIRMED
7.10397925,1.5398,370.5,1.51,16.8,CANDIDATE
4.5513988,2.457,188.7,1.13,19.4,CONFIRMED
10.91274065,2.1801,1387.2,2.13,57.4,CONFIRMED
12.2141545,10.262,535.8,18.13,24.7,FALSE POSITIVE
3.732261,2.054,153.6,1.09,15.7,FALSE POSITIVE
3.03267135,1.774,42.4,0.6,15.6,CONFIRMED
5.34182466,3.577,70.5,0.95,19.2,CONFIRMED
2.131945045,1.8061,269.4,1.66,22.9,CONFIRMED
12.9462567,9.568,168.7,1.13,15.7,CONFIRMED
5.77957133,2.5213,396.6,1.5,18.9,CONFIRMED
6.77367892,3.579,150.7,1.33,15.1,CANDIDATE
5.22402436,2.608,48.1,0.58,15.1,CANDIDATE
11.6601667,5.882,181.0,2.08,20.4,CONFIRMED
89.465468,9.88,67.9,2.57,5.7,FALSE POSITIVE
18.0161227,4.016,499.5,2.39,16.7,CONFIRMED
40.8777605,9.745,719.1,29.55,23.6,FALSE POSITIVE
6.80243431,3.817,249.1,2.6,14.9,FALSE POSITIVE
84.5733346,5.762,891.6,2.59,20.4,CONFIRMED
21.30181863,3.8763,87.3,0.72,32.4,CONFIRMED
4.14789051,3.829,137.6,1.93,16.4,CONFIRMED
15.92108138,1.5443,716.8,3.14,16.1,CANDIDATE
19.0054098,1.843,542.4,28.47,20.2,CONFIRMED
1.96433113,2.381,139.1,1.33,14.2,FALSE POSITIVE
2.81043228,3.874,47.4,1.43,17.8,CANDIDATE
0.968527683,1.3672,114.6,1.21,16.9,CONFIRMED
0.664074145,1.0925,212.6,1.19,20.9,CONFIRMED
11.7489907,4.043,36.7,1.01,12.5,FALSE POSITIVE
3.849371737,2.632,1298.6,12.94,132.7,CONFIRMED
0.366197145,1.2335,275.3,51.34,16.7,FALSE POSITIVE
4.164384505,1.8464,2338.0,2.54,132.1,CONFIRMED
2.10433534,1.1168,242.1,0.79,20.7,CONFIRMED
28.8431751,3.171,756.7,2.66,15.0,CONFIRMED
1.112207126,1.35,54.7,0.73,13.0,FALSE POSITIVE
64.034363,9.174,758.8,3.47,16.9,CANDIDATE
1.303576682,1.021,245.5,1.51,22.1,FALSE POSITIVE
1.958577398,2.388,453.0,1.8,24.5,FALSE POSITIVE
5.19103699,4.222,290.1,1.92,25.2,CONFIRMED
4.86638504,2.296,143.8,1.32,17.1,CONFIRMED
4.79176993,4.52,116.6,0.81,23.0,FALSE POSITIVE
25.1933989,4.62,481.2,1.95,18.0,CONFIRMED
0.759762021,4.912,227.0,24.2,65.3,FALSE POSITIVE
4.790912471,0.5134,360.7,2.25,17.6,CANDIDATE
6.49441464,2.344,357.3,1.75,17.7,CONFIRMED
2.576571021,1.5997,852.8,1.57,63.6,CONFIRMED
28.4750006,4.718,763.8,2.64,21.4,CONFIRMED
14.7966306,5.613,56.1,0.98,22.4,CONFIRMED
11.25401871,4.759,433.4,2.42,17.0,CONFIRMED
9.18244299,4.318,87.6,1.24,20.3,CONFIRMED
14.6134781,5.266,72.8,1.12,15.2,CONFIRMED
42.9923284,4.726,1120.1,3.32,34.1,CONFIRMED
6.88341278,2.0674,487.4,2.63,35.4,CONFIRMED
11.1726723,6.106,76.8,1.5,17.0,CONFIRMED
2.53573284,3.989,68.0,1.36,25.5,CONFIRMED
6.79164656,3.343,102.6,1.01,18.5,CONFIRMED
11.8376933,3.381,92.9,1.0,12.7,CONFIRMED
18.5525162,4.385,771.5,2.53,17.2,CONFIRMED
47.3659328,7.929,757.0,11.97,16.0,CANDIDATE
13.3669309,3.733,12.2,0.27,7.4,CONFIRMED
1.045492348,2.933,28.7,0.83,21.7,FALSE POSITIVE
4.86634094,1.885,366.7,1.94,15.2,CONFIRMED
5.60402307,1.0273,224.9,1.25,20.6,CONFIRMED
13.0313583,4.521,573.3,2.88,18.9,CONFIRMED
40.9905002,7.336,297.3,2.41,15.4,CONFIRMED
57.2932309,4.878,773.6,1.95,15.7,CONFIRMED
8.00504749,3.32,187.5,1.52,15.6,CONFIRMED
12.13070414,3.843,211.2,1.61,15.3,CONFIRMED
5.61357653,2.905,162.3,1.41,15.2,CONFIRMED
29.2254372,5.293,174.1,1.35,15.7,CANDIDATE
1.33255087,3.565,123.3,1.19,14.0,FALSE POSITIVE
40.8792243,7.005,413.6,1.62,23.4,FALSE POSITIVE
18.8262877,2.344,795.8,2.34,19.9,CONFIRMED
13.9034057,3.408,261.4,1.55,15.3,CANDIDATE
3.41045981,2.866,136.2,1.06,22.5,CONFIRMED
4.76702759,2.013,163.4,1.19,14.3,CONFIRMED
13.62801048,3.5374,912.8,3.28,26.7,CONFIRMED
53.3580444,6.812,736.1,3.41,19.7,CANDIDATE
16.83203175,4.031,326.0,1.86,21.6,CONFIRMED
13.37499553,1.639,458.1,2.01,16.9,FALSE POSITIVE
4.35370136,1.913,168.9,1.33,12.2,FALSE POSITIVE
1.385787741,1.6449,85.4,0.55,19.1,CONFIRMED
12.02295362,1.2667,778.6,3.28,20.1,CONFIRMED
16.79716262,3.83,1023.8,2.75,21.2,CONFIRMED
18.59611518,2.3052,813.8,1.53,27.6,CONFIRMED
5.77440326,1.768,245.3,0.8,11.8,CONFIRMED
2.622134451,4.735,128.2,1.64,42.9,FALSE POSITIVE
11.47685263,2.756,240.6,1.58,16.5,CONFIRMED
73.711039,10.062,136.7,1.77,21.1,CANDIDATE
14.43348326,2.663,526.8,16.25,14.8,CANDIDATE
40.0088894,3.616,582.3,20.75,20.2,FALSE POSITIVE
6.35705314,1.324,272.2,1.59,17.3,CANDIDATE
6.58738839,4.758,258.5,1.35,15.7,FALSE POSITIVE
0.759706632,1.0896,39.7,1.38,21.6,FALSE POSITIVE
4.37033233,2.845,177.8,1.56,17.7,CONFIRMED
1.530515205,0.5945,659.7,0.84,23.2,CANDIDATE
1.08070294,3.363,145.6,1.04,17.6,FALSE POSITIVE
4.74254518,1.023,305.7,1.77,13.2,FALSE POSITIVE
18.13559979,2.019,452.7,24.49,16.4,FALSE POSITIVE
3.70429015,3.37,55.7,1.45,15.9,CONFIRMED
37.3331165,7.643,187.8,2.5,22.5,CONFIRMED
17.6997392,2.76,752.7,1.96,19.8,CANDIDATE
7.9709719,1.2893,488.4,2.27,17.3,CONFIRMED
6.03355539,10.049,89.5,3.34,26.1,CONFIRMED
3.02558494,3.0008,128.3,1.62,23.8,CONFIRMED
0.933746783,4.255,417.5,1.3,62.8,FALSE POSITIVE
6.09740316,4.635,568.5,45.49,14.0,FALSE POSITIVE
0.754457729,0.5891,248.2,2.07,31.1,CANDIDATE
2.7612237,3.681,66.8,1.84,14.2,CONFIRMED
5.59727625,1.659,200.8,1.26,15.3,FALSE POSITIVE
62.6825769,2.327,398.9,39.8,17.8,CANDIDATE
50.5715805,3.726,1282.6,2.74,19.9,FALSE POSITIVE
16.2707207,5.707,468.0,28.42,13.0,CANDIDATE
2.032319072,1.6762,315.5,1.87,24.5,CONFIRMED
4.35407371,2.427,277.1,1.63,19.0,CONFIRMED
11.32269749,3.517,311.0,1.51,16.0,CONFIRMED
13.71218522,2.437,786.7,2.47,22.6,CONFIRMED
12.14684625,6.197,70.7,1.75,27.1,CONFIRMED
7.46718958,3.633,75.7,1.04,18.8,CONFIRMED
5.42204257,2.952,79.1,1.39,10.7,CANDIDATE
48.8882668,6.468,462.8,2.96,13.5,CONFIRMED
51.1319346,6.019,382.3,2.43,19.6,CONFIRMED
133.516435,2.196,510.0,2.01,6.5,FALSE POSITIVE
39.8312536,2.442,388.8,1.46,15.8,CONFIRMED
9.549277089,1.5832,1826.9,1.57,112.2,CONFIRMED
24.1073172,10.465,104.2,2.74,23.6,CANDIDATE
17.60461401,3.716,2292.1,2.64,80.1,CONFIRMED
1.228721184,1.041,465.6,1.62,26.4,FALSE POSITIVE
51.5738653,2.784,900.7,2.41,13.2,CANDIDATE
4.69505576,3.058,240.0,1.49,15.9,CONFIRMED
0.569115976,2.028,796.9,1.8,59.8,FALSE POSITIVE
6.0959841,10.39,112.7,0.99,29.2,FALSE POSITIVE
22.9221181,8.2,140.3,1.33,24.0,CONFIRMED
16.10474503,5.712,124.1,3.21,25.4,CONFIRMED
7.42697378,3.206,205.2,1.4,15.4,CONFIRMED
0.874629873,1.782,68.1,0.72,19.2,FALSE POSITIVE
5.46091846,1.781,172.0,1.25,21.2,FALSE POSITIVE
3.17323012,1.9094,204.5,0.88,21.4,CONFIRMED
13.2970695,3.283,219.7,0.91,14.9,CONFIRMED
5.26648126,1.964,97.8,1.07,16.0,FALSE POSITIVE
2.67596808,2.021,420.6,1.57,17.5,FALSE POSITIVE
7.41683033,7.274,72.6,3.36,20.6,CONFIRMED
0.727331746,0.8323,357.4,0.67,20.4,CONFIRMED
1.302017467,1.3692,290.5,1.37,21.4,CONFIRMED
8.63050092,3.144,325.8,1.43,14.9,CONFIRMED
12.49117388,2.848,189.9,1.36,17.0,FALSE POSITIVE
3.27645723,2.219,323.0,1.71,17.9,CONFIRMED
16.0573291,3.546,575.0,2.27,17.5,CONFIRMED
8.44326557,3.353,359.5,1.97,19.0,FALSE POSITIVE
4.60300256,2.6848,302.5,1.32,22.2,CONFIRMED
16.9329284,1.218,488.3,2.46,20.4,FALSE POSITIVE
12.00089667,3.266,420.7,1.47,20.0,CONFIRMED
1.916940872,1.4243,105.1,0.89,17.7,CONFIRMED
5.05661302,3.926,137.9,1.15,17.6,CONFIRMED
24.3344939,6.557,323.1,1.74,18.1,CONFIRMED
131.187921,6.905,915.9,2.34,23.9,CONFIRMED
2.17489806,4.599,74.8,1.08,29.3,FALSE POSITIVE
25.8859397,4.548,217.1,1.66,16.1,CONFIRMED
28.6253502,4.551,652.7,2.38,18.3,CONFIRMED
6.98141327,6.527,38.0,1.42,20.9,CONFIRMED
1.319677953,1.978,100.7,1.13,17.4,FALSE POSITIVE
8.94337724,2.469,215.1,1.48,18.4,CONFIRMED
0.827151296,1.385,272.4,19.1,8.1,CANDIDATE
12.282998287,2.7096,2794.7,2.83,137.2,CONFIRMED
0.328686504,0.8592,171.9,1.11,26.8,FALSE POSITIVE
6.383159135,1.7504,2313.2,2.73,64.4,CONFIRMED
5.57654782,3.673,53.6,0.92,13.2,CONFIRMED
115.6863392,4.65,945.9,3.52,20.7,CONFIRMED
3.81371423,1.973,281.0,1.37,11.4,CONFIRMED
38.0970717,4.307,913.3,1.58,17.0,CONFIRMED
11.6191707,1.819,700.4,2.21,18.5,CANDIDATE
38.2292037,3.893,605.8,1.51,21.0,CANDIDATE
16.3012727,3.974,259.5,1.54,19.7,CONFIRMED
13.32354078,3.873,116.6,1.32,16.3,CONFIRMED
2.607545159,1.3916,351.5,2.07,23.0,CONFIRMED
3.24417541,1.992,371.9,1.84,18.0,CONFIRMED
6.85567248,2.268,197.7,1.27,17.2,FALSE POSITIVE
2.28607282,7.82,261.8,1.01,35.9,FALSE POSITIVE
9.60505976,3.0063,55.0,0.91,32.2,CONFIRMED
3.54789928,2.861,185.3,0.99,13.6,FALSE POSITIVE
18.0243482,3.575,441.2,1.98,17.3,CANDIDATE
16.4793229,3.312,479.1,1.53,13.8,CANDIDATE
3.65690909,2.064,107.4,1.32,12.8,CONFIRMED
88.0712769,6.758,885.4,2.4,18.1,CONFIRMED
8.38395796,5.2,108.5,3.24,14.1,CONFIRMED
1.68189051,2.992,83.2,1.27,17.4,CONFIRMED
8.59000355,6.68,298.1,1.82,18.9,FALSE POSITIVE
44.9977604,9.686,170.2,1.59,21.4,CONFIRMED
7.12815163,5.522,45.9,1.36,22.0,CONFIRMED
2.10081629,2.8182,169.1,1.65,15.3,CANDIDATE
0.872952088,1.4499,137.3,25.5,41.6,FALSE POSITIVE
7.01074295,2.1787,222.8,3.76,21.3,CONFIRMED
17.2922631,7.042,203.1,2.13,23.7,CONFIRMED
94.289223,4.102,505.4,2.11,22.5,CONFIRMED
14.02634692,1.2808,403.6,2.66,19.3,CONFIRMED
25.5433704,8.567,138.6,2.11,28.4,CONFIRMED
33.8542586,12.689,253.3,15.96,10.0,FALSE POSITIVE
45.0909201,4.605,436.3,2.44,14.1,CONFIRMED
15.0539886,4.422,221.5,1.44,16.3,CONFIRMED
3.67936863,3.47,85.9,0.92,18.1,CANDIDATE
7.4464635,4.084,78.0,0.77,12.7,CANDIDATE
1.565412613,0.7572,2754.6,1.73,48.6,CONFIRMED
5.14892346,0.9613,2355.0,1.72,25.4,CONFIRMED
0.730943372,3.004,134.7,1.37,27.0,FALSE POSITIVE
0.515552803,1.7869,1224.1,13.96,79.6,FALSE POSITIVE
2.522590567,1.406,210.2,25.82,18.5,CONFIRMED
6.73968289,4.183,142.0,1.48,15.4,CONFIRMED
41.74598855,4.6125,421.8,2.4,110.5,CONFIRMED
75.378004,6.744,447.8,3.82,20.5,FALSE POSITIVE
100.2830675,10.8636,351.2,2.51,81.9,CONFIRMED
2.984157711,1.2637,2598.0,0.92,24.3,CONFIRMED
2.8867624,0.9879,631.8,1.24,37.1,CONFIRMED
0.498434645,0.955,239.2,1.08,26.8,FALSE POSITIVE
2.252976718,1.7131,467.9,1.19,21.7,CANDIDATE
2.75505467,3.426,85.5,1.74,27.8,FALSE POSITIVE
1.28805834,3.419,92.6,1.08,28.1,FALSE POSITIVE
2.72288246,2.408,152.6,1.06,15.5,FALSE POSITIVE
1.574090323,1.5796,224.9,0.93,17.7,CONFIRMED
0.947738312,1.206,202.2,0.88,13.9,FALSE POSITIVE
13.7872627,5.747,75.1,1.55,23.9,CONFIRMED
14.4359459,3.414,107.3,1.46,22.0,CONFIRMED
5.95958637,2.899,133.1,1.02,16.1,CONFIRMED
16.6146221,2.706,361.2,1.49,10.6,CANDIDATE
0.497581917,1.46,140.6,0.76,17.1,FALSE POSITIVE
5.83892993,1.1066,237.4,1.19,15.3,CANDIDATE
2.279523364,1.6202,126.8,0.87,16.7,CONFIRMED
12.2854718,2.996,1617.1,2.21,23.8,CONFIRMED
5.53609368,2.2942,1223.3,2.2,22.6,CONFIRMED
3.09756897,4.588,83.3,1.75,14.6,CANDIDATE
58.0337426,5.584,807.1,3.21,34.9,CONFIRMED
14.4252635,3.754,221.2,1.68,15.2,CONFIRMED
26.6757818,2.696,474.8,2.69,20.0,CONFIRMED
0.868386354,1.066,488.5,1.52,27.3,CONFIRMED
11.8288843,3.337,191.0,1.18,9.1,CONFIRMED
14.7512034,1.25,261.1,1.63,8.3,CONFIRMED
1.480323978,1.833,166.2,1.46,43.4,FALSE POSITIVE
6.88707073,4.4679,68.7,1.3,38.2,CONFIRMED
1.11431205,2.112,160.4,1.07,15.5,FALSE POSITIVE
3.42064689,1.767,356.8,2.27,13.9,CONFIRMED
1.23935745,1.683,150.9,1.5,9.7,CANDIDATE
0.675650404,1.8261,200.7,1.36,22.4,CONFIRMED
1.407020118,1.3766,181.9,1.12,18.9,CANDIDATE
24.4359956,6.254,496.6,2.31,17.1,CANDIDATE
17.7337356,5.558,217.3,1.24,17.0,FALSE POSITIVE
10.06478627,2.86,285.7,1.49,18.6,FALSE POSITIVE
1.12976597,3.096,133.7,0.83,14.3,FALSE POSITIVE
16.23191704,7.461,501.6,3.54,194.9,CONFIRMED
15.4126766,3.402,599.8,2.82,7.5,FALSE POSITIVE
1.110599919,1.3493,157.6,1.07,38.7,FALSE POSITIVE
21.86965714,5.5177,125.5,1.51,43.5,CONFIRMED
9.02436414,3.011,214.6,1.62,23.5,CONFIRMED
17.3408735,3.398,159.0,1.43,13.5,CONFIRMED
0.814280672,2.326,134.9,1.91,12.3,FALSE POSITIVE
0.878855771,1.1014,269.7,1.57,25.3,FALSE POSITIVE
17.57704569,2.022,670.0,27.21,19.1,CANDIDATE
1.00652785,1.3175,125.9,1.03,17.9,FALSE POSITIVE
1.99566293,4.514,197.0,1.11,21.9,FALSE POSITIVE
0.755111225,3.164,168.0,1.38,76.4,FALSE POSITIVE
1.400755743,1.0562,144.4,1.3,19.8,CANDIDATE
25.8730914,5.085,694.4,2.88,20.1,CONFIRMED
20.2642023,4.664,185.3,2.12,19.9,CONFIRMED
1.28132831,0.9157,525.5,4.52,196.4,CANDIDATE
7.44136102,4.554,79.7,1.33,14.2,CONFIRMED
99.2532336,7.208,538.0,2.17,20.5,CONFIRMED
3.84933401,2.299,503.9,2.12,13.6,FALSE POSITIVE
119.0833042,2.558,2951.0,22.19,18.9,CANDIDATE
27.8813154,6.346,209.2,1.54,15.5,CANDIDATE
6.4802138,3.27,142.0,1.26,13.7,CONFIRMED
7.50790041,5.646,145.0,1.77,11.9,CANDIDATE
21.3910125,3.512,645.8,1.72,25.1,FALSE POSITIVE
14.3832267,8.378,178.5,1.84,39.0,CONFIRMED
47.3186631,10.465,263.4,2.1,36.2,CONFIRMED
2.21571296,1.8211,285.1,1.7,22.1,CONFIRMED
34.4585495,7.434,431.0,1.88,23.7,CONFIRMED
3.35184041,1.9855,345.3,1.88,20.0,CONFIRMED
1.615758517,1.734,41.7,1.31,18.0,FALSE POSITIVE
110.3783828,12.211,489.8,3.02,108.9,CANDIDATE
3.4462125,2.101,83.5,0.7,15.6,CONFIRMED
2.005414293,1.934,59.5,0.65,13.9,CONFIRMED
4.28886792,2.599,59.3,0.57,11.1,CANDIDATE
1.868564038,1.192,176.7,1.4,17.2,FALSE POSITIVE
24.5752524,2.258,1003.4,1.64,12.1,CANDIDATE
15.1408916,4.359,476.8,1.93,20.1,CONFIRMED
11.39169531,5.0,51.0,1.02,19.0,CONFIRMED
10.1747037,5.179,52.4,1.04,11.8,CANDIDATE
2.44358543,1.852,59.1,0.67,11.9,CONFIRMED
1.7592691,2.381,140.4,1.21,13.5,FALSE POSITIVE
2.226496196,1.7073,1839.1,2.1,36.0,CONFIRMED
5.72084599,2.744,1316.0,1.78,20.5,CONFIRMED
0.962864171,1.6802,303.5,1.52,31.6,CONFIRMED
16.23847733,3.9699,646.7,2.76,125.8,CONFIRMED
6.46004728,1.979,394.2,1.8,17.0,CONFIRMED
4.76831033,3.2363,251.8,1.78,35.4,CONFIRMED
44.616751,7.831,239.7,2.31,28.4,CONFIRMED
1.714410345,3.336,50.4,1.84,22.9,FALSE POSITIVE
3.40165617,1.9617,155.9,1.34,19.9,CONFIRMED
14.00948631,3.399,169.9,0.98,22.6,CONFIRMED
1.703359172,1.914,57.6,0.69,13.9,FALSE POSITIVE
3.77881664,5.819,47.1,3.99,22.2,FALSE POSITIVE
1.311558909,1.919,141.3,1.15,17.2,CONFIRMED
1.291233083,1.855,66.0,0.89,15.9,CONFIRMED
10.573751447,1.7259,298.9,2.07,82.0,CONFIRMED
3.7847507,2.924,33.5,0.7,12.2,CONFIRMED
2.17291055,2.139,76.4,0.93,13.6,CANDIDATE
18.2206024,5.109,201.8,1.78,19.7,CONFIRMED
7.35101287,2.757,115.9,1.42,12.8,CANDIDATE
47.4497134,10.675,206.4,1.61,16.9,CONFIRMED
0.929906166,1.743,108.7,1.48,79.7,CONFIRMED
4.11585514,1.4858,425.8,1.93,20.8,CONFIRMED
6.57159435,3.1044,65.7,1.26,30.7,CANDIDATE
33.878639,6.194,700.1,3.52,27.9,CONFIRMED
27.5722144,5.256,296.3,1.94,20.0,CONFIRMED
2.12821621,3.146,25.9,0.7,22.1,CONFIRMED
0.703399912,0.823,531.4,2.15,32.0,FALSE POSITIVE
2.5355023,7.189,354.6,2.7,37.6,FALSE POSITIVE
0.868122253,1.5471,231.3,1.65,23.2,CANDIDATE
1.332560553,3.315,31.7,0.4,26.1,FALSE POSITIVE
10.65275054,2.684,740.7,2.2,17.5,CONFIRMED
3.30040818,4.462,98.8,1.43,19.3,CONFIRMED
5.62950902,6.542,297.5,2.11,14.3,FALSE POSITIVE
13.84301228,4.077,567.8,1.98,17.5,CANDIDATE
24.2758992,4.59,702.2,2.25,17.0,CONFIRMED
54.4099612,9.314,193.0,1.56,20.8,CONFIRMED
9.12209336,4.347,906.8,28.17,22.2,FALSE POSITIVE
19.94752741,1.756,861.3,2.52,16.0,CONFIRMED
13.84984567,7.2783,84.6,1.45,35.2,CONFIRMED
6.12479773,3.466,129.3,1.51,20.1,CONFIRMED
11.24284815,4.241,136.0,1.44,17.4,CONFIRMED
4.02877097,3.173,100.4,1.21,18.6,CONFIRMED
8.92114318,3.933,110.8,1.27,15.3,CONFIRMED
7.81285862,4.098,117.3,1.68,32.3,CONFIRMED
18.01164974,6.7367,107.8,1.83,60.8,CONFIRMED
0.916142298,1.1555,98.5,0.6,23.0,CONFIRMED
0.597933473,1.918,106.0,1.24,26.0,FALSE POSITIVE
2.69636494,3.892,109.0,1.24,22.2,FALSE POSITIVE
6.99205021,5.037,33.4,1.06,24.4,CONFIRMED
12.0999065,3.558,165.5,1.39,15.1,CONFIRMED
5.36375016,2.94,114.3,1.15,14.4,CONFIRMED
3.17319407,2.512,135.8,0.91,16.2,FALSE POSITIVE
5.24368302,10.873,225.4,0.91,36.9,FALSE POSITIVE
5.1952021,2.1552,320.8,1.37,17.7,CANDIDATE
0.591280187,1.1656,135.0,1.3,21.6,FALSE POSITIVE
3.93766786,4.655,24.3,1.36,16.8,CONFIRMED
31.6084371,3.675,331.6,1.89,16.2,CANDIDATE
16.1558656,3.798,731.3,2.04,17.5,CANDIDATE
1.465943491,1.513,52.3,1.6,15.8,FALSE POSITIVE
28.45489091,8.1593,1418.6,6.08,244.7,CONFIRMED
1.952711161,0.872,403.0,2.58,30.7,CONFIRMED
0.620739667,2.477,108.2,29.28,30.8,FALSE POSITIVE
0.587470828,2.4382,193.8,51.02,48.3,FALSE POSITIVE
0.934924739,2.052,73.8,2.29,20.3,FALSE POSITIVE
25.7054557,6.059,266.3,1.75,27.6,FALSE POSITIVE
3.84822189,2.013,203.9,1.72,17.6,CONFIRMED
2.37752442,2.307,32.1,0.53,15.9,CONFIRMED
2.62838097,3.193,89.9,1.01,15.3,FALSE POSITIVE
1.877878538,2.39,47.5,0.78,20.6,CONFIRMED
3.375716723,1.5436,175.7,2.34,20.2,CANDIDATE
35.3331932,5.966,99.7,1.55,28.8,CONFIRMED
15.0896415,4.3349,77.8,1.42,29.5,CONFIRMED
5.30873978,3.018,127.5,1.08,16.7,CONFIRMED
3.89524296,1.689,189.0,1.13,16.2,CONFIRMED
0.740926358,1.0163,195.5,1.22,20.0,CONFIRMED
75.8580035,5.382,1148.4,2.72,16.1,CANDIDATE
1.352564873,3.469,56.7,1.45,34.9,FALSE POSITIVE
7.72768833,2.06,404.8,1.89,14.6,FALSE POSITIVE
37.3033197,7.793,551.7,2.31,19.5,CONFIRMED
10.16435076,6.017,37.7,1.99,18.4,CANDIDATE
31.9729501,9.41,156.3,2.41,38.3,FALSE POSITIVE
14.8877665,4.981,252.5,1.96,28.4,CONFIRMED
4.52158614,3.4702,106.2,1.31,26.2,CONFIRMED
2.007750531,2.0715,352.0,1.64,21.8,FALSE POSITIVE
7.03146295,5.922,85.4,1.38,33.8,CONFIRMED
54.2811949,5.517,147.8,2.07,20.0,CONFIRMED
0.596087893,0.7159,105.1,1.92,30.3,FALSE POSITIVE
12.58229808,6.375,118.7,1.53,62.1,CONFIRMED
7.12684695,3.179,206.3,1.38,20.7,FALSE POSITIVE
0.661749944,4.112,215.6,23.92,34.5,FALSE POSITIVE
1.35477049,1.618,145.3,0.8,14.8,FALSE POSITIVE
0.493393859,1.1319,264.7,1.4,20.3,FALSE POSITIVE
11.95401876,2.656,855.9,2.1,19.3,CONFIRMED
2.48883033,4.268,51.4,0.64,15.1,FALSE POSITIVE
20.2340219,3.674,193.6,0.99,11.5,FALSE POSITIVE
0.88184263,1.3117,249.9,1.24,21.2,CONFIRMED
5.448321078,2.2213,529.4,2.17,55.1,CONFIRMED
1.116127169,1.3235,109.2,1.0,19.2,CONFIRMED
3.833087643,1.51,461.4,2.25,40.2,CONFIRMED
9.37663713,2.1033,118.4,1.89,21.0,CONFIRMED
5.62006198,2.751,190.1,1.45,17.4,CONFIRMED
3.8259005,1.8057,857.2,3.45,20.3,CONFIRMED
0.558841234,0.7918,280.9,1.33,26.3,CONFIRMED
9.33648141,2.5449,885.4,2.39,23.1,CONFIRMED
76.6139446,10.22,498.7,2.61,28.6,CONFIRMED
0.698461304,0.7887,134.4,14.81,16.1,CANDIDATE
1.545388842,3.037,52.8,0.56,20.6,FALSE POSITIVE
1.289590179,1.3541,286.0,1.38,18.9,CONFIRMED
0.634003002,0.9207,316.9,1.35,21.0,CONFIRMED
1.56859048,11.591,280.6,23.41,43.3,FALSE POSITIVE
22.8030252,4.768,62.9,1.29,20.4,CONFIRMED
0.623441939,1.4053,128.1,13.89,40.6,FALSE POSITIVE
5.24364571,16.984,270.4,25.01,45.6,FALSE POSITIVE
8.98826122,4.96,160.8,1.39,14.5,CONFIRMED
14.4079035,2.524,3058.0,23.4,7.7,CANDIDATE
135.4978256,6.769,5038.1,6.01,73.2,CONFIRMED
22.2508509,1.745,618.7,2.07,11.4,CONFIRMED
0.526615152,1.0582,64.0,1.46,40.9,FALSE POSITIVE
0.690405794,1.7407,178.4,1.04,43.0,FALSE POSITIVE
10.10773789,3.828,294.9,1.98,25.3,CONFIRMED
7.0956395,3.465,108.1,1.2,10.5,CANDIDATE
1.844857057,1.6557,85.6,0.97,21.5,FALSE POSITIVE
18.0116764,6.006,417.2,2.02,23.3,FALSE POSITIVE
33.67280658,8.2267,170.9,1.86,61.2,CONFIRMED
3.00912491,2.228,191.4,1.22,16.5,CONFIRMED
79.2450351,5.382,1347.3,3.33,14.4,CANDIDATE
4.44589508,2.3816,441.4,1.94,20.9,CONFIRMED
2.023126394,1.2771,72.2,0.92,19.2,FALSE POSITIVE
10.63609504,3.48,290.6,1.36,20.9,FALSE POSITIVE
10.3108232,5.617,204.0,1.27,14.0,CONFIRMED
1.069842837,5.275,540.3,1.77,65.2,FALSE POSITIVE
1.077467951,2.1125,75.7,31.06,47.4,FALSE POSITIVE
126.4451275,16.7151,3252.5,4.49,110.9,CANDIDATE
2.8736467,1.682,215.7,6.47,21.2,FALSE POSITIVE
2.846517614,4.228,2154.4,1.88,58.0,FALSE POSITIVE
1.716828304,2.068,59.5,0.74,14.2,CONFIRMED
0.755103143,2.885,43.8,1.49,27.3,FALSE POSITIVE
20.71927223,4.0388,224.6,2.51,36.0,FALSE POSITIVE
11.87457664,1.9797,220.7,1.32,21.4,CONFIRMED
109.6469948,6.568,899.7,4.85,26.7,CONFIRMED
15.64588656,3.959,572.1,2.18,26.9,CONFIRMED
0.93375241,6.352,518.0,3.18,55.5,FALSE POSITIVE
1.70336496,1.7045,316.7,1.67,19.8,FALSE POSITIVE
0.764174368,2.346,100.2,1.18,34.5,FALSE POSITIVE
